hour,dispatch,label,success,error,dispatch_json,freq_csv,freq_png,dispatch_seconds,tds_seconds,total_seconds,init_mode_used,retry_note,samples,t_end_s,min_hz,t_min_s,max_hz,t_max_s,final_hz,abs_mean_hz,rms_hz
0,0,h0d0,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h0d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h0d0_frequency.csv,,0.5582457500277087,68.05023633304518,68.6135388329858,first,,900,899.0,-0.03674486789193576,209.0,0.025718656437603293,438.0,0.008117716058539948,0.00664905564853715,0.008414777892357459
0,1,h0d1,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h0d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h0d1_frequency.csv,,0.5611594580113888,68.7331283329986,69.29673866700614,first,,900,899.0,-0.02839692638826774,391.0,0.02614073968122632,446.0,-0.013737502015556124,0.006994256498598691,0.008820953623209733
0,2,h0d2,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h0d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h0d2_frequency.csv,,0.5776246670284308,68.53378337499453,69.11378229199909,first,,900,899.0,-0.030127565957047686,721.0,0.03125234550785283,2.0,-0.009664121571768547,0.0071636433340127,0.0092855404993041
0,3,h0d3,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h0d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h0d3_frequency.csv,,0.5972354999976233,68.94834691600408,69.54791525000473,first,,900,899.0,-0.0341090155737378,665.0,0.02128419246645752,562.0,0.00014382519062383636,0.0073040891523166685,0.009247020533996085
1,0,h1d0,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h1d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h1d0_frequency.csv,,0.5016205830033869,68.52952554204967,69.03314933396177,first,,900,899.0,-0.0282841345719409,382.0,0.026748024012168692,594.0,0.01521927267591483,0.007175827639118755,0.0090133290515429
1,1,h1d1,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h1d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h1d1_frequency.csv,,0.5352544999914244,67.8472236659727,68.385267958045,first,,900,899.0,-0.02366231239964156,370.0,0.03005589538275899,225.0,0.0037014384945077694,0.007190101969460571,0.008982402900694662
1,2,h1d2,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h1d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h1d2_frequency.csv,,0.5323894579778425,68.15342033299385,68.68792570801452,first,,900,899.0,-0.026092199979095287,446.0,0.03223816296503923,187.0,0.003283494901893391,0.006833879743060689,0.008547446475780825
1,3,h1d3,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h1d3_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h1d3_frequency.csv,,0.6334245830075815,69.97598766599549,70.61144416697789,first,,900,899.0,-0.030963656414761953,591.0,0.025399104982013476,67.0,0.0003024750695912459,0.0075460487734074246,0.009376855515960528
2,0,h2d0,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h2d0_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h2d0_frequency.csv,,0.5690400000312366,67.73479637497803,68.30629325000336,first,,900,899.0,-0.03038549176613836,311.0,0.028129416730728884,90.0,0.004308294379038458,0.007272879604420757,0.009092803404722148
2,1,h2d1,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h2d1_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h2d1_frequency.csv,,0.5650607920251787,67.82295970799169,68.39051054097945,first,,900,899.0,-0.03032578652635287,148.0,0.039877635483969165,100.0,0.00044995374622214257,0.0070443028929312165,0.008814597249184947
2,2,h2d2,1,,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h2d2_dispatch.json,/Applications/openandes/demo/demo/deadband/results/day96_agc4_kp0p05_ki0p0625_first/h2d2_frequency.csv,,0.5897103340248577,68.08483766700374,68.67658458300866,first,,900,899.0,-0.021006308583240152,258.0,0.038787603378405144,770.0,-0.0053971823060772195,0.006596808690186455,0.008375863523105246
